,blueWins,blueFirstBlood,blueDragons,blueHeralds,blueTowersDestroyed,blueGoldDiff,blueExperienceDiff,redDragons,redHeralds,redTowersDestroyed,blueKDADiff,blueCSDiff,blueJGCSDiff,blueWardDiff,blueDestWardDiff
4750,1,0,0,0,0,709,1296,0,0,0,2.125,27,-20,4,0
4751,1,1,0,0,0,2421,3009,0,0,0,7.428571428571429,21,3,-23,0
4752,0,0,0,0,0,-430,159,0,1,0,0.33333333333333326,7,8,31,0
4753,1,0,0,0,0,-4559,-1851,1,0,0,-7.5,-53,6,-3,-2
4754,1,0,0,0,0,-91,-2362,0,0,0,1.8214285714285716,-21,-4,-4,2
4755,1,1,0,0,1,7721,5190,0,0,0,26.923076923076923,49,4,-2,1
4756,1,1,1,0,0,1453,1251,0,0,0,6.0,-13,0,3,0
4757,0,1,0,0,0,-3954,-1940,1,0,1,-4.666666666666666,-49,-14,3,-5
4758,1,1,1,0,0,3154,1720,0,1,0,2.9444444444444446,12,23,4,1
4759,0,0,0,0,0,-3378,-2082,1,0,0,-3.25,-55,-1,0,1
4760,1,1,1,0,0,1094,287,0,0,0,2.916666666666667,-3,-4,18,5
4761,0,0,1,0,0,-3426,-2539,0,0,0,-9.055555555555555,-13,19,-2,-1
4762,1,0,0,1,0,679,211,0,0,0,0.9898989898989901,-2,13,-4,1
4763,0,0,1,0,0,-3447,-3324,0,1,0,-3.861111111111111,-56,-21,1,-1
4764,1,1,1,0,0,1895,635,0,0,0,0.4285714285714286,21,11,-1,0
4765,1,1,0,0,0,882,512,1,1,0,2.6,-15,-3,2,1
4766,1,0,1,0,0,1824,638,0,0,0,4.333333333333333,-4,3,0,1
4767,1,0,0,0,0,1219,1641,1,0,0,7.75,1,-11,-3,3
4768,0,0,0,0,0,-4726,-2067,1,0,1,-2.5,-70,-9,9,-3
4769,1,1,1,0,0,-353,-370,0,0,0,-4.0,16,1,29,-1
4770,1,0,1,0,0,3223,2804,0,0,0,3.4727272727272727,30,14,5,2
4771,0,0,1,0,0,-3089,-1857,0,0,0,-5.333333333333333,-45,9,-4,1
4772,0,0,1,0,0,-522,-1014,0,0,0,-1.0,-11,-1,1,0
4773,1,1,1,1,0,3021,2386,0,0,0,9.857142857142858,23,20,-23,13
4774,0,1,1,0,0,-1966,-1549,0,1,0,-1.0,-20,-4,5,0
4775,0,0,0,1,0,-3872,-3173,0,0,0,-17.77777777777778,-10,0,-3,-3
4776,0,1,0,0,0,-2224,-2008,1,0,0,-1.3333333333333333,-25,-7,0,-1
4777,1,0,0,0,0,-35,1112,0,0,0,-1.1666666666666665,0,19,91,0
4778,1,0,0,0,0,-3644,-1277,1,0,0,-4.694444444444445,-64,18,20,4
4779,1,1,1,0,0,2304,2532,0,0,0,6.0,21,-4,2,-2
4780,0,1,0,0,0,-2346,-1871,0,0,0,-2.833333333333333,-36,-15,5,0
4781,1,0,0,0,0,-2695,-2572,0,0,0,-2.475,-14,-11,-1,-1
4782,1,1,0,0,0,3424,3153,0,0,0,2.033333333333333,48,7,26,-1
4783,0,0,0,0,0,-3675,-2454,0,0,0,-10.5,-36,-8,-72,1
4784,0,0,0,0,0,-183,257,1,0,0,-2.833333333333333,32,-12,3,-1
4785,0,0,0,0,0,-2310,-1604,1,0,0,-4.55,-16,-12,1,0
4786,0,1,0,0,0,-1666,-759,1,0,0,-2.1714285714285717,-26,-16,0,-2
4787,1,0,0,0,0,-866,388,1,0,0,0.3999999999999999,-45,5,28,-11
4788,0,1,0,0,0,2785,1671,1,0,0,2.7333333333333334,18,-8,-1,1
4789,1,1,0,0,0,2864,3193,0,0,0,4.80952380952381,33,7,8,-1
4790,1,1,1,1,0,3750,2742,0,0,0,3.3000000000000003,53,27,5,-2
4791,0,1,0,0,0,-554,-483,1,0,0,-1.75,-9,9,-4,-2
4792,1,1,0,0,0,1439,755,1,0,0,2.25,15,-9,4,-1
4793,0,0,0,0,0,-4191,-2861,1,0,0,-4.34065934065934,-37,-2,-2,-2
4794,1,1,0,0,0,1355,1403,1,0,0,1.625,30,-16,4,1
4795,0,0,0,0,0,-3102,-2025,1,0,0,-4.6,-1,1,-4,-1
4796,1,0,1,0,0,-244,1250,0,0,0,-1.2666666666666666,56,12,4,-2
4797,1,0,1,0,0,2413,2163,0,0,0,2.7,45,26,19,1
4798,1,1,1,0,0,-2607,-2125,0,0,0,-4.142857142857143,-14,0,-7,0
4799,0,0,0,0,0,-3133,-3803,0,0,0,-1.5750000000000002,-24,-24,2,-2
4800,0,0,0,0,0,-2564,-35,0,0,0,-3.125,-23,19,-84,-3
4801,0,0,1,1,0,1518,1208,0,0,0,8.25,21,11,15,0
4802,1,0,1,0,0,5885,4652,0,0,0,16.875,85,3,-6,3
4803,1,1,0,0,0,-112,-812,1,0,0,0.0,-1,-10,3,-1
4804,1,1,1,0,0,737,-691,0,0,0,-1.1666666666666665,19,5,0,-1
4805,0,0,0,0,0,848,463,1,0,0,1.5,36,-12,-32,0
4806,1,1,1,0,0,5151,3496,0,0,0,6.75,41,16,7,3
4807,1,1,0,0,0,338,-272,1,0,0,0.3571428571428572,-14,-1,-13,-1
4808,0,0,0,0,0,1621,128,1,0,0,1.75,25,-1,-1,-1
4809,0,1,0,0,0,-325,9,0,0,0,-1.0,-45,1,-2,2
4810,0,0,0,1,1,293,718,1,0,0,-2.642857142857143,24,20,15,-1
4811,0,0,0,1,0,1338,1039,0,0,0,0.75,1,9,-1,-2
4812,1,1,0,0,0,-713,-897,0,0,0,-3.166666666666667,-15,20,4,0
4813,1,0,0,1,0,166,395,1,0,0,-1.2321428571428572,42,12,-3,3
4814,0,0,1,0,0,153,713,0,0,0,-1.45,-3,15,3,-2
4815,0,1,0,0,0,-1352,-1180,1,0,0,-0.5178571428571428,-53,4,-6,-5
4816,1,1,0,0,0,763,1019,1,0,0,0.8285714285714285,30,-5,-64,0
4817,0,0,0,0,0,-816,-27,1,0,0,0.6666666666666665,-35,-2,4,-5
4818,0,0,0,1,0,1874,1408,1,0,0,0.0,3,8,77,0
4819,1,1,1,0,0,-39,464,0,0,0,0.2666666666666666,35,-6,2,-1
4820,0,0,0,0,0,-3426,-997,1,0,0,-15.714285714285714,-14,-5,-57,-2
4821,0,0,1,0,0,3036,3251,0,0,0,2.3111111111111113,75,12,129,0
4822,0,1,0,0,0,700,814,0,0,0,0.6190476190476193,10,7,0,0
4823,1,1,0,0,0,214,1568,0,0,0,0.7619047619047621,9,-13,-6,5
4824,1,1,1,0,0,2050,687,0,0,0,3.1666666666666665,35,13,1,2
4825,1,1,1,0,1,5415,2991,0,0,0,12.9,8,8,42,0
4826,0,0,1,1,0,600,-81,0,0,0,4.80952380952381,-34,0,71,1
4827,0,1,0,0,0,4085,2139,1,0,0,4.642857142857143,23,4,2,2
4828,0,0,1,1,0,-1530,-146,0,0,0,-2.5,-19,-5,-24,-2
4829,1,1,1,0,0,-940,-1019,0,0,0,-0.9523809523809523,-3,-9,-23,1
4830,0,0,0,0,0,-1758,-2010,1,0,0,-1.75,-5,-9,-4,3
4831,0,0,0,0,0,-1720,-1376,1,0,0,-0.09722222222222232,-20,-8,-200,-1
4832,1,0,0,0,0,-949,-297,1,0,0,-0.6666666666666667,-48,14,-51,-2
4833,0,0,0,0,0,612,678,1,0,0,1.6031746031746033,-3,-3,-1,-1
4834,0,1,0,0,0,1735,2029,0,0,0,4.041666666666667,10,25,-5,4
4835,1,1,1,0,0,-1705,-1679,0,1,2,0.9285714285714286,6,-20,5,2
4836,1,1,1,0,1,6672,3761,0,1,0,6.0,79,-5,-10,2
4837,0,0,0,0,0,462,1726,0,0,0,-0.5714285714285714,-2,7,6,1
4838,1,1,1,0,0,-224,-765,0,0,0,0.696969696969697,-49,12,-86,-3
4839,1,1,0,0,0,2588,1543,0,1,0,7.25,11,-12,5,-3
4840,0,0,0,0,0,-4,-139,0,0,0,0.14285714285714302,39,-23,3,4
4841,0,1,0,0,0,3087,2543,1,0,0,4.888888888888889,-15,-4,-24,1
4842,0,0,0,0,0,-2216,-2730,1,0,0,-13.0,4,0,-41,-2
4843,0,0,0,0,0,-2499,-1870,1,0,0,-5.666666666666667,-36,4,-1,2
4844,1,1,0,0,0,2910,856,1,0,0,6.555555555555555,20,-6,0,1
4845,1,0,0,0,0,216,259,0,0,0,0.0,31,8,-34,1
4846,0,1,0,0,0,-667,-1046,1,1,0,-1.1666666666666667,11,-5,3,2
4847,1,0,0,0,0,-180,-102,1,1,0,-1.9428571428571428,-7,4,26,-1
4848,1,1,1,1,1,1449,-530,0,0,0,3.25,15,-21,-20,0
4849,1,0,0,0,0,-629,-1232,0,0,0,-1.3888888888888888,10,23,27,0
4850,0,0,1,0,0,14,202,0,0,0,0.9861111111111112,-42,0,3,0
4851,1,0,1,0,0,-105,1086,0,0,0,0.3333333333333335,-41,11,-2,2
4852,0,1,0,0,0,258,-298,1,0,0,1.3333333333333333,23,-8,-58,1
4853,1,0,1,0,0,1273,1061,0,0,0,12.25,-39,19,2,0
4854,0,0,0,0,0,-4189,-3388,1,1,0,-4.916666666666667,-31,-5,1,2
4855,1,1,1,1,0,2184,419,0,0,0,2.833333333333333,-25,15,-29,-2
4856,0,0,0,0,0,-1910,-1781,0,0,0,-2.107142857142857,-27,7,-22,0
4857,0,1,1,0,0,1359,132,0,0,0,4.166666666666667,3,-12,-1,-15
4858,1,1,0,0,0,-299,-238,1,0,0,-1.4166666666666665,14,-16,-12,-2
4859,0,1,0,0,0,1180,1124,1,0,0,2.166666666666667,15,12,-5,1
4860,0,0,0,0,0,-3513,-1630,1,0,0,-7.055555555555555,-21,11,-2,1
4861,1,1,0,0,0,1652,701,0,0,0,6.5,-43,9,15,1
4862,1,1,0,0,0,603,-461,1,0,0,3.6,-17,-15,-71,2
4863,0,0,0,0,0,-4561,-1835,1,0,0,-4.0,-66,0,9,0
4864,0,1,0,1,1,2171,1375,1,0,0,0.3928571428571428,31,-13,68,0
4865,0,0,1,0,0,-4094,-3320,0,0,0,-7.625,-51,-9,-1,-1
4866,1,0,0,1,0,565,2073,0,0,0,-0.19999999999999996,-12,-4,-3,0
4867,0,0,0,0,0,-6092,-4820,1,0,0,-5.038461538461538,-75,-10,-5,-2
4868,1,1,1,0,0,2170,2480,0,0,0,10.0,-4,24,1,0
4869,0,1,1,0,0,31,-189,0,0,0,-1.514285714285714,0,6,67,1
4870,1,0,1,0,1,4535,1970,0,0,0,3.0,10,12,0,-1
4871,1,0,0,0,0,-2523,-1057,0,0,0,-3.0,-24,6,19,0
4872,0,1,0,0,0,222,-72,1,0,0,0.7857142857142858,6,-4,-2,2
4873,1,1,0,0,0,2970,2037,0,0,0,2.5,21,24,-31,-2
4874,1,0,1,1,0,-2022,-2023,0,0,0,-2.357142857142857,-52,20,3,-2
4875,0,0,0,0,0,1762,2377,0,1,0,1.5555555555555556,17,3,2,0
4876,0,0,0,0,0,-5571,-3921,1,1,1,-8.944444444444445,-64,-13,2,-1
4877,1,1,1,0,0,4387,3411,0,0,0,7.25,66,-12,-26,13
4878,0,1,1,0,0,206,-364,0,0,0,0.0,19,6,-4,3
4879,1,1,0,0,0,1221,-172,0,0,0,2.466666666666667,16,-42,31,5
4880,0,0,0,0,0,-6395,-4800,1,1,0,-16.346153846153847,-76,0,-43,-2
4881,1,1,0,0,0,-197,919,0,0,0,0.125,-24,-4,2,2
4882,0,0,0,0,0,-4737,-3600,1,0,0,-14.0,-54,1,1,2
4883,1,0,0,0,0,-2760,-2274,1,0,0,-2.2666666666666666,-61,10,3,-1
4884,1,1,1,1,0,2377,2335,0,0,0,1.1558441558441557,56,0,-5,3
4885,0,0,0,0,0,-3531,-1781,1,0,0,-5.4,-21,-1,2,-2
4886,0,0,0,0,0,485,858,0,0,0,2.1333333333333337,-12,13,-1,1
4887,1,1,0,1,0,4909,2760,1,0,0,8.666666666666666,50,-4,2,0
4888,0,0,0,0,0,-2681,-834,1,0,0,-3.9047619047619047,4,-13,24,-1
4889,0,1,0,1,0,-68,963,1,0,0,0.2666666666666666,19,0,-47,2
4890,0,1,0,0,1,3899,2300,1,0,0,3.3461538461538463,2,-14,-2,-1
4891,1,1,1,0,0,2114,75,0,0,0,3.1515151515151514,-3,0,5,-1
4892,0,0,0,0,0,-869,327,1,0,1,0.1428571428571428,-17,-4,-11,1
4893,1,0,1,0,1,1436,-1544,0,0,0,4.3,-34,-26,37,1
4894,0,1,0,0,0,1937,1019,1,0,0,3.25,17,2,-29,8
4895,1,1,1,0,0,2708,1906,0,1,0,2.25,8,19,-90,0
4896,1,1,1,0,0,6439,4362,0,1,0,5.85,56,-1,-1,2
4897,0,0,0,0,0,1883,973,0,0,0,2.857142857142857,21,-14,0,3
4898,0,0,0,0,0,-4225,-2478,0,0,0,-13.583333333333334,-34,20,4,-3
4899,1,1,1,1,0,3828,2447,0,0,0,25.88888888888889,21,-13,-2,4
4900,0,0,0,0,0,-4785,-3229,1,1,0,-19.0,-10,-12,-2,-1
4901,1,1,1,0,0,5271,3997,0,0,0,7.6,43,4,73,1
4902,1,1,0,0,0,2178,31,0,0,0,1.9431818181818181,43,-8,19,-16
4903,0,1,0,0,0,-5219,-4005,1,0,0,-12.5,12,-4,2,-2
4904,1,1,1,0,0,3805,3162,0,0,0,3.95,39,27,3,1
4905,1,0,0,0,0,1911,1969,1,0,0,0.5277777777777777,-3,18,3,-3
4906,0,0,0,0,0,2203,2404,1,0,0,2.375,9,8,22,1
4907,0,0,0,0,0,-2858,-520,1,0,0,-3.2857142857142856,-54,-4,-1,1
4908,1,0,1,1,0,2711,2160,0,0,0,3.5999999999999996,1,32,-2,0
4909,0,0,0,0,0,-2681,-1941,1,0,0,-5.333333333333333,-39,-2,3,2
4910,0,0,0,0,0,-982,-1614,1,0,0,-4.666666666666667,-1,12,-5,1
4911,0,1,1,0,0,785,-350,0,0,0,4.25,-32,-7,-49,0
4912,0,1,1,0,0,105,-1547,0,1,0,0.017857142857142794,12,4,8,-1
4913,1,1,1,0,0,5240,2335,0,0,0,19.88888888888889,20,17,65,4
4914,0,0,0,0,0,-3025,-1833,1,0,0,-6.113636363636363,9,9,-13,3
4915,1,0,0,0,0,-1917,823,1,0,1,-3.75,16,11,-5,0
4916,0,1,0,0,0,-2636,-839,0,0,0,-4.05,-34,-5,2,-1
4917,1,0,0,1,1,8,-625,1,0,0,0.5999999999999999,-33,-24,107,1
4918,0,1,1,0,0,-2967,-4209,0,0,0,-2.625,-46,-5,-27,0
4919,0,1,1,0,0,-612,-1019,0,0,0,0.48333333333333317,-3,-23,6,-2
4920,1,0,1,1,1,1167,-431,0,0,0,0.6000000000000001,3,-5,22,-1
4921,0,0,0,1,0,-1546,-1047,1,0,0,-0.5138888888888888,-50,-7,0,0
4922,1,1,1,0,0,1316,1233,0,0,0,-0.3333333333333335,16,23,-3,-1
4923,0,1,0,0,0,-429,55,1,1,0,1.0,-26,1,6,1
4924,0,0,0,0,0,-4105,-2279,1,0,0,-3.125,-45,-7,0,1
4925,1,1,1,0,0,1672,1341,0,0,0,1.6190476190476188,10,9,2,0
4926,0,0,0,0,0,-4256,-3319,1,0,0,-5.888888888888889,-59,-10,-5,0
4927,1,1,1,1,0,3807,1849,0,0,0,3.4333333333333327,15,5,-2,1
4928,0,1,0,0,0,2501,2298,0,0,0,12.75,-4,-8,-9,3
4929,0,0,0,1,0,-3712,-3375,1,0,0,-4.222222222222222,-39,11,-18,-3
4930,0,1,0,0,0,734,-965,0,0,0,0.9285714285714284,3,-7,-45,-1
4931,1,0,0,0,0,1017,547,1,0,0,1.7428571428571429,-4,4,0,1
4932,0,0,0,0,0,-2403,-2787,1,0,0,-1.4583333333333335,-56,-17,-121,-1
4933,1,1,0,0,1,6423,3767,0,0,0,4.8,84,-6,37,1
4934,0,0,0,1,0,-1572,-208,1,0,0,-0.7261904761904763,-47,12,14,-1
4935,1,1,0,1,0,1477,691,0,0,0,1.7222222222222223,-5,3,5,0
4936,1,1,0,1,0,3362,2634,0,0,0,4.083333333333333,32,0,-3,-1
4937,0,0,0,0,0,846,-28,0,0,0,1.611111111111111,-52,10,-22,12
4938,0,1,0,1,0,-1370,-1269,1,0,0,-1.507936507936508,-41,15,11,1
4939,1,1,1,0,0,687,563,0,0,0,2.2666666666666666,-5,-18,57,1
4940,0,0,0,0,0,793,461,1,0,0,2.125,-23,3,-3,0
4941,0,1,0,0,0,-1696,-2535,0,0,0,-0.5079365079365079,9,-16,3,-2
4942,1,1,1,0,0,3988,4246,0,1,0,5.787878787878787,30,-7,-1,1
4943,0,1,0,0,1,2021,-274,1,0,0,-0.9333333333333333,29,-4,5,-1
4944,1,0,1,1,1,5900,5188,0,0,0,8.82051282051282,47,-2,0,1
4945,1,0,1,0,0,-278,571,0,0,0,-2.6666666666666665,17,-8,4,1
4946,1,0,0,0,0,-3756,-3280,0,0,0,-2.6666666666666665,-53,-32,-30,-5
4947,0,0,0,0,0,-2642,-2116,0,0,0,-2.875,-19,-9,-18,0
4948,0,0,1,0,0,-2302,-702,0,0,0,-3.142857142857143,-7,7,6,3
4949,0,1,0,0,0,-4370,-4504,1,0,0,-2.8333333333333335,-84,-9,2,-5
4950,1,0,0,1,0,-372,177,0,0,0,-1.6349206349206349,1,18,-33,-2
4951,1,1,0,0,0,1232,-128,0,0,0,1.5416666666666665,-18,-12,3,-4
4952,0,1,0,0,0,-81,-1466,1,0,0,1.1,-22,-15,38,-2
4953,0,0,0,0,0,-6892,-5371,1,1,1,-19.75,-32,-32,2,0
4954,0,0,0,0,0,-4221,-3570,1,0,0,-11.055555555555555,-36,8,13,-3
4955,0,0,1,0,0,-115,480,0,1,1,3.466666666666667,4,-8,5,1
4956,1,1,0,0,0,2150,475,1,0,0,2.8,-6,4,3,-1
4957,1,0,0,0,0,3397,1493,0,0,0,1.7666666666666666,37,-6,3,0
4958,1,1,0,0,0,3765,2661,0,0,0,4.3,25,1,22,4
4959,0,1,0,1,0,936,386,1,0,0,1.7999999999999998,-32,-11,37,-2
4960,0,0,1,1,0,-978,-226,0,0,0,-6.333333333333333,45,24,0,0
4961,1,1,0,1,0,1805,941,1,0,0,0.6190476190476188,19,-1,-1,-1
4962,1,1,0,1,0,2585,2288,1,0,0,1.7714285714285716,13,21,2,-3
4963,1,0,0,0,0,1810,2115,0,1,0,3.1,10,-4,-50,2
4964,1,0,0,0,0,-628,-582,1,0,0,-0.11904761904761907,-14,0,-2,1
4965,1,1,1,0,0,3326,3001,0,0,0,4.75,18,7,21,1
4966,1,0,0,0,0,-1815,-1309,1,1,0,-0.6666666666666665,-1,-13,0,0
4967,1,1,1,0,0,1040,1194,0,0,0,1.8571428571428572,26,8,-3,2
4968,1,1,1,1,1,4234,1695,0,0,0,7.785714285714286,13,19,-42,2
4969,1,1,0,1,0,5565,5067,1,0,0,4.1,61,14,-71,0
4970,0,1,0,0,0,-448,-1140,1,0,0,0.06666666666666643,-7,-5,-1,1
4971,0,0,0,0,0,-4440,-4020,0,0,0,-6.716666666666667,-18,-21,77,0
4972,0,1,1,0,0,-733,-1569,0,0,0,-2.5,37,12,-3,-1
4973,1,0,0,0,0,-286,606,1,1,0,-4.0,-18,17,47,3
4974,0,0,0,0,0,-1806,-1253,0,0,0,-2.8,27,3,-3,2
4975,0,0,1,0,0,-3333,-379,0,1,0,-5.095238095238096,-47,18,-1,-2
4976,1,1,0,1,1,2346,751,1,0,0,-1.3968253968253967,51,7,-21,1
4977,0,0,1,0,0,267,553,0,0,0,1.4,-39,11,8,-3
4978,0,0,0,0,0,-451,-1201,0,0,0,0.5,21,-22,2,0
4979,0,0,0,0,0,124,-1526,1,1,0,2.3888888888888893,-7,-16,-21,0
4980,0,1,0,0,0,-375,180,1,0,0,-1.4,-10,0,-7,4
4981,1,1,0,0,0,3517,2356,0,1,0,3.5,36,27,-2,-1
4982,1,1,0,0,0,-44,-2245,0,0,0,0.42500000000000004,-40,27,0,-4
4983,1,1,1,1,0,5025,3609,0,0,0,3.8,92,4,4,1
4984,0,0,0,0,0,-3389,-1855,1,1,0,-15.857142857142858,-9,-20,-22,-3
4985,1,0,1,0,0,1176,3600,0,1,0,1.8444444444444443,26,6,28,1
4986,0,1,1,0,0,-1108,-370,0,0,0,-3.5,-4,4,76,2
4987,1,1,0,0,0,2896,1979,0,0,0,4.380952380952381,34,6,3,1
4988,1,0,1,0,0,-595,364,0,0,0,2.6666666666666665,-26,1,0,4
4989,1,1,1,0,0,2176,1739,0,0,0,3.8095238095238098,9,13,24,0
4990,0,0,0,1,0,314,611,1,0,0,0.0,-12,7,3,-3
4991,1,1,0,0,0,675,377,1,0,0,2.166666666666667,4,-15,0,0
4992,1,1,1,0,0,3257,1407,0,0,0,2.6483516483516487,12,-22,3,0
4993,0,0,0,0,0,-266,-1524,1,0,0,0.375,-42,5,-28,1
4994,1,1,0,1,0,414,-1224,1,0,0,3.0,-5,-24,-5,-1
4995,1,0,1,1,0,1289,2602,0,0,0,-0.03571428571428581,29,20,-3,0
4996,1,0,1,0,0,451,1068,0,0,0,1.0,4,9,22,4
4997,1,1,0,1,1,3766,3001,0,0,0,1.1666666666666667,38,24,41,0
4998,1,1,0,0,0,4039,1819,0,0,0,14.666666666666666,15,8,4,-1
4999,1,0,0,0,0,-1431,269,0,0,0,-12.6,16,-4,2,-2
5000,1,1,1,0,0,2796,2669,0,0,0,2.8,6,-1,-4,2
5001,0,0,0,0,0,-3878,-3868,1,0,0,-2.857142857142857,-1,-13,-20,0
5002,0,1,0,0,0,-884,963,1,1,0,-2.4444444444444446,8,19,0,-1
5003,1,1,1,0,0,715,-69,0,0,0,0.9714285714285713,6,-2,-2,1
5004,1,1,0,0,1,2658,2407,0,0,0,0.2350427350427351,82,13,-155,4
5005,0,0,0,1,0,2352,1002,1,0,0,5.833333333333333,16,-9,5,1
5006,0,1,0,1,0,-217,571,1,0,0,-1.15,-27,22,-37,2
5007,0,0,0,0,0,-2304,31,1,0,0,-7.571428571428571,-33,28,-1,0
5008,1,1,1,0,0,4481,3872,0,0,0,5.2727272727272725,18,9,1,-1
5009,0,1,0,0,0,1687,2040,1,0,0,0.3095238095238093,13,23,22,3
5010,1,1,0,1,0,3548,3559,1,0,0,3.071428571428571,16,19,2,1
5011,0,0,0,0,0,-1775,-2698,0,1,0,-3.0833333333333335,-6,13,6,-5
5012,0,0,0,0,0,-1345,169,1,0,0,-2.25,-2,0,-34,-1
5013,0,1,0,0,0,179,953,0,0,0,0.14285714285714302,-26,12,-4,0
5014,1,1,0,0,0,941,129,0,0,0,0.4999999999999998,52,-15,0,0
5015,0,1,0,0,0,537,-477,1,0,0,-1.6883116883116882,52,5,-1,0
5016,1,0,0,0,0,2026,460,0,1,0,1.2571428571428571,62,-13,2,-2
5017,0,1,1,1,0,1994,2643,0,0,0,3.5,10,21,2,-2
5018,0,0,0,0,0,-2461,-1626,1,0,0,-5.666666666666666,18,2,14,6
5019,0,0,0,0,0,-1025,-1767,0,0,0,-1.15,-36,0,-2,0
5020,0,1,1,0,0,3436,1760,0,1,0,5.933333333333333,-5,-4,3,0
5021,0,0,0,0,0,-4644,-3580,0,0,0,-4.584615384615384,-49,-6,0,-2
5022,1,1,0,0,0,2833,3175,0,0,0,2.1,16,37,12,-2
5023,0,0,0,0,0,-3941,-2386,1,0,0,-14.454545454545455,37,-4,-3,0
5024,1,0,0,0,0,3062,2772,0,0,0,1.5396825396825398,51,4,0,0
5025,1,0,1,1,0,198,726,0,0,0,-0.33333333333333326,9,12,2,-2
5026,1,0,1,1,0,-2511,-2094,0,0,0,-3.75,-33,-17,1,-5
5027,0,0,0,0,0,-1620,-1431,0,1,0,-4.0,5,-11,-1,0
5028,0,0,0,0,0,-175,-624,1,1,0,-0.6000000000000001,16,-11,7,-1
5029,1,0,0,0,0,2013,900,0,0,0,2.207792207792208,1,13,18,1
5030,0,0,0,0,0,-4099,-4129,0,0,0,-3.2181818181818187,-32,-24,-2,1
5031,0,0,1,0,0,-2793,-1055,0,0,0,-3.3,-10,-8,0,1
5032,0,0,0,0,0,-2760,-1872,1,1,0,-4.7,-32,-1,-6,0
5033,0,0,0,0,0,-2539,-1447,1,0,0,-6.931818181818182,53,-18,153,-6
5034,1,0,0,0,0,253,-529,1,1,0,-0.5,22,-4,0,-3
5035,1,1,0,0,0,813,1232,0,0,0,-0.6428571428571428,26,-3,-1,-3
5036,1,0,1,0,0,619,35,0,0,0,-0.6666666666666665,25,0,-1,3
5037,0,0,0,1,0,-1611,-1624,1,0,0,-1.575,-8,-11,0,-3
5038,1,1,1,1,0,1408,1663,0,0,0,1.8,35,0,-6,1
5039,0,1,0,0,0,1388,441,1,0,0,1.7222222222222223,3,10,-21,-1
5040,0,0,0,1,0,-1324,-615,1,0,0,-0.5999999999999999,-39,-21,3,-3
5041,1,0,0,0,0,1654,1097,0,0,0,3.625,-1,2,4,-2
5042,1,1,1,1,0,650,511,0,0,0,1.7153846153846155,3,-22,84,-1
5043,1,1,1,0,0,700,1221,0,0,0,-0.25,10,20,5,1
5044,1,0,0,0,0,-3049,-2220,0,0,0,-4.333333333333333,-32,-12,19,2
5045,1,0,1,1,0,1976,1778,0,0,0,16.5,22,4,27,-2
5046,0,0,0,1,0,-2634,-1282,1,0,0,-14.666666666666666,-12,-18,18,0
5047,1,0,0,0,0,1421,-792,1,0,0,2.275,-24,-27,25,4
5048,1,1,1,0,0,389,1652,0,1,0,-0.4285714285714286,35,1,-25,4
5049,0,0,0,1,2,412,-655,1,0,0,-0.6555555555555554,-26,-14,-6,0
5050,1,1,0,0,0,-794,-951,0,0,0,0.6666666666666667,-11,-23,5,-1
5051,0,1,1,0,0,1423,1022,0,1,0,7.5,-10,-2,3,-4
5052,1,1,0,0,0,1641,1386,0,0,0,0.4747474747474747,8,18,24,0
5053,0,0,0,0,0,-2917,-2806,1,1,0,-7.136363636363637,11,3,-4,1
5054,0,1,1,0,0,-431,120,0,0,0,-0.5,-22,-4,-4,5
5055,0,1,0,0,0,-4236,-4211,1,0,0,-2.0375,-24,-9,-2,0
5056,1,0,0,0,0,-3461,-1353,1,1,1,-9.5,-15,-10,-5,-1
5057,1,1,0,1,0,946,594,1,0,0,-0.25,9,3,22,3
5058,1,1,0,1,0,3066,2297,0,0,0,5.2,39,-7,0,3
5059,1,1,0,0,0,4119,2320,1,1,0,15.714285714285714,16,9,2,1
5060,0,1,1,0,0,428,400,0,0,0,-0.25,22,-9,3,2
5061,1,1,0,0,0,-460,-842,0,0,0,-1.9142857142857144,-17,19,-5,-1
5062,1,0,1,0,0,455,524,0,0,0,-0.6000000000000001,34,-4,-17,-3
5063,0,0,0,0,0,-2591,-1250,1,0,0,-3.75,-19,-17,2,-1
5064,0,1,0,0,0,-1420,-1415,1,0,0,-2.1333333333333337,8,-16,-92,3
5065,1,0,0,0,0,90,-540,0,0,0,-0.4222222222222223,8,-11,1,0
5066,1,0,1,1,0,-353,-280,0,0,0,-2.0,5,24,18,-6
5067,1,1,0,0,0,3257,2138,0,0,0,6.071428571428571,17,4,-9,-1
5068,0,1,0,0,0,-1069,-1901,0,0,0,-0.6857142857142857,9,-21,20,-1
5069,1,1,0,0,0,1308,544,0,0,0,0.6190476190476193,29,24,-10,1
5070,1,0,1,1,0,3977,3949,0,0,0,2.3636363636363633,28,25,-18,-1
5071,0,1,0,0,0,1266,1770,0,0,0,1.0000000000000002,10,-1,-25,3
5072,1,1,1,0,0,317,944,0,0,0,-0.3035714285714284,47,-12,1,2
5073,0,0,0,0,0,-1808,-259,1,0,0,-1.9166666666666667,-24,-8,18,-2
5074,0,0,0,1,0,934,776,0,0,0,1.3142857142857143,-41,12,4,1
5075,0,1,1,1,0,-826,38,0,0,0,-0.6000000000000001,4,-10,28,-20
5076,0,0,0,0,0,-2491,-1771,1,0,0,-1.9333333333333336,-59,-3,5,-3
