,blueWins,blueFirstBlood,blueDragons,blueHeralds,blueTowersDestroyed,blueGoldDiff,blueExperienceDiff,redDragons,redHeralds,redTowersDestroyed,blueKDADiff,blueCSDiff,blueJGCSDiff,blueWardDiff,blueDestWardDiff
2722,0,1,0,0,0,-1434,-1409,0,1,0,0.19999999999999996,-53,4,-2,-1
2723,0,1,0,0,0,-5395,-5287,1,1,0,-7.9375,-46,-12,-33,-3
2724,1,1,1,0,0,-944,-1054,0,0,0,-3.75,11,-20,-5,1
2725,0,0,0,0,0,-1851,-2039,0,1,0,0.5999999999999999,-59,-12,-2,1
2726,1,0,0,1,0,-2440,-1603,0,0,0,-1.9772727272727273,-39,-3,3,-3
2727,0,0,1,0,0,-2791,-2142,0,0,0,-2.642857142857143,-54,3,1,-1
2728,1,0,0,0,0,322,1046,0,0,0,-1.133333333333333,18,6,-1,1
2729,0,0,0,0,0,-80,470,1,0,0,1.25,29,-26,2,0
2730,1,0,1,0,0,-1113,-1417,0,0,0,-1.6666666666666665,-21,-4,1,-2
2731,1,0,0,1,0,-359,784,1,0,0,-0.3111111111111111,19,-5,-2,-1
2732,1,1,1,0,0,3815,2726,0,0,0,2.916666666666667,24,-1,1,1
2733,1,0,1,1,1,4299,3637,0,0,0,2.3653846153846154,47,34,4,-1
2734,1,0,1,0,0,-2600,-2112,0,1,1,-1.222222222222222,12,-26,0,-1
2735,1,1,0,0,0,-2623,-3436,1,0,0,-2.766666666666667,-39,-1,4,-1
2736,1,1,0,0,0,2281,546,1,0,0,1.5142857142857145,25,-9,4,-2
2737,0,0,0,0,0,-1739,-838,1,0,0,-2.4935064935064934,-7,8,-3,1
2738,0,1,1,0,0,-276,-1424,0,0,0,0.16666666666666652,13,-9,-8,-1
2739,0,1,0,0,0,1980,1777,1,0,0,0.9166666666666667,34,21,-2,1
2740,1,1,1,1,0,-451,-1374,0,0,0,2.5,-2,-19,-28,11
2741,0,0,0,0,0,-2787,-4217,1,1,0,-2.2857142857142856,-93,-5,4,0
2742,0,0,1,1,0,1339,1176,0,0,0,2.75,5,8,-26,6
2743,0,0,0,0,0,299,-1051,0,1,0,-1.3333333333333333,8,-5,2,-1
2744,1,0,0,0,0,-1785,-1581,1,1,0,0.0,-42,-32,26,0
2745,1,0,0,0,0,1188,2039,1,1,0,3.833333333333333,-10,0,-5,0
2746,1,1,0,0,0,-141,222,1,0,0,0.13888888888888884,44,-4,0,0
2747,0,0,0,0,0,-1071,-1667,1,0,0,0.125,9,-30,1,1
2748,0,0,0,0,0,1232,1358,1,0,0,1.657142857142857,-4,4,-1,1
2749,1,0,0,0,0,-554,521,1,0,0,-2.466666666666667,-1,13,3,-1
2750,0,1,0,0,0,-921,-1198,1,0,0,-1.669230769230769,39,-3,0,-4
2751,1,0,0,1,1,1680,2384,0,0,0,-0.75,50,4,-37,0
2752,1,1,0,1,0,-450,127,1,0,0,-1.2285714285714284,-6,13,-1,-1
2753,0,0,1,0,0,-1968,-469,0,0,0,-0.925,-25,19,24,-2
2754,0,1,1,0,0,-4147,-3023,0,0,0,-4.777777777777778,-43,6,-2,0
2755,1,0,0,0,0,-1431,269,0,0,0,-12.6,16,-4,2,-2
2756,0,1,0,0,0,-4197,-2772,1,0,0,-5.984615384615385,-38,19,-6,2
2757,1,0,0,1,0,1399,2616,0,0,0,1.1111111111111112,33,7,-23,1
2758,1,1,1,1,0,-76,1720,0,0,0,-0.6666666666666667,7,16,8,1
2759,1,1,1,1,0,4319,2388,0,0,0,27.7,-1,12,34,0
2760,1,0,1,0,0,2072,2367,0,0,0,4.523809523809524,-14,14,8,-2
2761,1,0,0,0,0,287,289,0,0,0,3.107142857142857,-10,-3,-11,3
2762,1,0,0,1,0,601,-303,1,0,0,-2.25,3,16,-31,-2
2763,1,0,0,0,0,1884,1452,0,0,0,1.1904761904761905,26,17,-154,3
2764,0,1,1,0,0,-379,-662,0,1,0,-0.4722222222222223,-5,24,2,-1
2765,1,1,0,0,0,1524,2071,1,0,0,4.238095238095238,-3,4,1,-1
2766,1,1,1,1,0,3828,2447,0,0,0,25.88888888888889,21,-13,-2,4
2767,1,1,0,0,0,4098,1004,0,0,0,4.458333333333333,56,-20,2,4
2768,1,1,0,0,0,1212,77,1,0,0,1.9166666666666667,2,-7,0,0
2769,1,1,0,0,0,1343,519,1,0,0,4.9,9,-24,4,0
2770,0,0,1,0,0,-588,-1142,0,0,0,-1.25,-14,3,-40,3
2771,0,0,0,0,0,229,-45,1,1,0,1.7045454545454546,-38,-6,0,2
2772,1,1,0,1,0,1342,13,0,0,0,2.4107142857142856,-49,11,3,-2
2773,1,1,1,1,1,5263,3213,0,0,0,2.142857142857143,76,6,-7,0
2774,0,0,1,0,0,-4535,-3079,0,0,0,-10.583333333333334,-67,13,-3,0
2775,1,0,0,1,0,-2132,-484,1,0,0,-4.0,-8,21,2,-2
2776,1,0,1,0,0,-1416,-362,0,0,0,-1.2777777777777777,-25,9,-1,-2
2777,1,1,1,0,0,2093,2151,0,0,0,2.6153846153846154,-6,9,7,0
2778,0,0,0,0,0,-1567,-232,1,0,0,-2.5555555555555554,-21,-5,3,-7
2779,1,0,0,1,0,-3114,-2569,0,0,0,-7.2,-20,4,-7,1
2780,0,0,0,1,0,-597,275,1,0,0,1.1190476190476193,-36,0,-4,-4
2781,1,0,1,0,0,-1190,-1443,0,0,0,-3.611111111111111,12,-2,0,1
2782,1,1,0,1,0,2263,1634,1,0,0,1.9,9,-8,9,4
2783,0,1,1,0,1,3059,1408,0,1,0,1.7916666666666667,25,-12,-6,2
2784,1,1,1,1,0,2954,2444,0,0,0,13.857142857142858,30,1,5,-1
2785,0,0,1,0,0,-3559,-1400,0,0,0,-4.888888888888888,-52,9,-27,10
2786,0,0,0,0,0,-1281,-602,0,0,0,-7.166666666666667,17,8,1,0
2787,0,0,0,0,0,-2595,-1917,0,0,0,-5.25,-13,-12,23,-1
2788,1,1,0,0,0,902,860,1,0,0,-2.5,11,36,-1,4
2789,0,1,0,0,0,262,-414,1,1,0,-3.5,6,-1,0,-1
2790,0,0,0,0,0,-6540,-4772,1,1,0,-22.7,-57,-8,-16,-3
2791,0,0,0,1,0,1931,1200,1,0,0,4.045454545454545,-6,-14,41,2
2792,1,1,0,0,0,2246,2898,0,0,0,10.25,5,31,0,1
2793,0,0,0,0,0,-788,-203,1,0,0,-0.588888888888889,9,-25,-22,1
2794,0,1,0,0,0,1212,-257,0,0,0,0.45454545454545436,10,8,3,0
2795,0,0,0,0,0,421,-755,1,0,0,0.6785714285714284,-6,-9,25,-2
2796,1,1,1,0,0,683,-208,0,1,0,-1.0238095238095237,56,0,-3,2
2797,0,0,0,1,0,-2781,-2752,1,0,0,-2.5,-14,-25,-2,0
2798,0,1,0,1,1,-429,-1821,0,0,0,-1.125,-56,-3,12,-2
2799,0,0,1,0,0,-6445,-4329,0,1,0,-9.047619047619047,-4,-20,1,-2
2800,1,0,0,0,0,578,144,0,0,0,0.7222222222222223,8,10,1,1
2801,1,0,0,1,1,6942,6381,1,0,0,23.818181818181817,77,19,0,-2
2802,1,1,1,0,0,4801,2127,0,0,0,6.333333333333333,31,-22,0,2
2803,1,1,1,0,0,-418,15,0,0,0,-3.357142857142857,47,-2,5,-2
2804,0,1,0,0,0,47,-264,1,0,0,3.666666666666667,-24,-8,58,4
2805,0,0,0,0,0,-2274,-2172,1,0,0,-2.475,-7,-16,3,-2
2806,0,0,0,0,0,2939,1636,0,0,0,1.4166666666666667,29,2,6,-1
2807,0,0,0,0,0,-1960,-1464,1,0,0,-1.9333333333333336,-49,8,4,-1
2808,1,0,0,0,0,-1815,-1309,1,1,0,-0.6666666666666665,-1,-13,0,0
2809,1,1,0,0,0,2554,1453,0,0,0,4.966666666666667,-21,1,35,0
2810,1,1,0,1,1,5634,2094,1,0,0,7.969696969696971,46,-46,27,1
2811,0,0,0,0,0,736,-349,0,0,0,-0.13888888888888884,25,-16,3,-1
2812,1,1,1,0,0,3387,2782,0,0,0,2.0606060606060606,40,25,-22,-2
2813,0,1,0,0,0,-685,-1871,0,1,0,-1.1333333333333335,4,-16,75,-1
2814,1,1,0,1,1,3247,576,0,0,0,2.675,29,-9,4,-1
2815,0,0,1,0,0,-2705,-1757,0,0,0,-5.444444444444445,-38,10,1,-2
2816,1,1,1,1,0,3046,1162,0,0,0,3.490909090909091,15,-4,5,1
2817,0,0,0,0,0,-5578,-2480,1,1,1,-16.75,-45,-17,73,0
2818,1,0,1,1,0,-411,430,0,0,0,-1.0,19,19,5,1
2819,1,0,1,0,0,-4822,-2537,0,0,0,-3.8205128205128207,-68,16,-6,0
2820,0,0,0,1,0,-757,569,1,0,0,-5.333333333333333,5,2,2,0
2821,1,1,0,0,0,-791,-961,0,0,0,-0.5353535353535355,-47,-10,-2,0
2822,1,0,0,0,0,-960,-1743,1,0,0,-0.55,-11,-8,118,2
2823,1,1,1,1,0,1428,295,0,0,0,0.19444444444444464,39,7,-1,0
2824,1,0,0,0,0,-3731,-1458,1,0,0,-2.9000000000000004,-25,-5,10,1
2825,0,1,0,0,0,1687,2040,1,0,0,0.3095238095238093,13,23,22,3
2826,1,1,1,1,0,4429,3004,0,0,0,10.7,16,6,6,-2
2827,0,0,0,0,0,-1430,-2438,1,1,0,0.5,-25,-17,-27,2
2828,1,0,1,0,0,2604,432,0,0,0,3.678571428571429,-4,15,0,-2
2829,1,0,0,0,0,904,164,1,0,0,0.7000000000000002,-1,-8,29,1
2830,1,1,1,0,0,1909,-108,0,0,0,2.5555555555555554,-9,23,-7,1
2831,1,0,1,0,0,1402,2404,0,0,0,2.3333333333333335,26,13,24,2
2832,0,0,1,1,1,-1148,-2197,0,0,0,-1.4714285714285715,-25,1,-4,2
2833,1,0,0,0,0,1196,-85,1,0,0,2.0,-17,-5,0,-1
2834,1,1,1,0,0,4294,4438,0,0,0,4.733333333333333,-18,24,22,1
2835,0,0,0,1,0,-377,414,1,0,0,-3.357142857142857,24,4,-1,1
2836,1,0,1,0,0,956,2176,0,0,0,-1.2571428571428571,9,32,2,-3
2837,1,0,1,0,0,840,2240,0,1,0,2.0,22,11,2,1
2838,1,1,1,0,0,276,-106,0,0,0,0.6666666666666667,-8,-4,3,3
2839,0,0,0,0,0,-339,-868,1,0,0,-0.6499999999999999,-18,5,6,-2
2840,1,0,1,0,0,653,462,0,0,0,-0.7777777777777777,34,2,5,-2
2841,1,1,0,0,0,-1341,-339,1,1,0,-2.75,-5,-5,2,1
2842,1,0,1,0,1,4535,1970,0,0,0,3.0,10,12,0,-1
2843,0,1,0,1,0,-2482,-2515,1,0,0,-3.8,-3,-8,2,-1
2844,0,1,0,0,0,-1384,-853,1,0,0,-2.111111111111111,11,-17,1,-1
2845,0,0,0,0,0,2,-345,1,0,0,1.75,-34,-8,-9,3
2846,1,1,0,0,0,5300,4813,0,1,0,10.846153846153847,34,12,4,-9
2847,0,1,0,0,0,731,44,0,1,0,-1.4666666666666666,25,11,1,0
2848,0,0,0,1,0,-2699,-2749,1,0,0,-4.45,23,-1,-14,0
2849,0,0,1,0,0,-4215,-1902,0,1,0,-10.1,-26,7,5,-3
2850,0,0,0,0,0,-3613,-2636,1,1,0,-4.458333333333333,-50,-8,1,-4
2851,0,0,0,0,0,-2237,-885,1,0,0,-3.0357142857142856,-47,8,29,-4
2852,1,0,0,0,0,873,2194,0,0,0,0.20000000000000018,20,-19,6,0
2853,0,0,1,0,0,-1387,-1802,0,1,0,-5.9,30,-9,-36,-1
2854,1,1,0,0,0,5452,4510,0,0,0,7.538461538461538,39,14,-2,2
2855,0,0,0,0,0,-149,645,1,0,0,0.0,14,-3,0,2
2856,0,0,0,0,0,-1267,427,1,1,0,-5.1,7,8,2,-3
2857,1,0,0,0,0,-549,-805,1,1,0,-1.0833333333333333,18,-32,1,3
2858,0,1,1,0,0,625,-873,0,0,0,1.3,-41,0,33,0
2859,0,0,0,0,0,-3294,-2723,1,0,0,-3.583333333333333,-39,-4,4,-1
2860,1,0,0,0,0,41,178,1,1,0,0.7619047619047621,-25,-4,2,-1
2861,1,0,0,0,0,726,-512,1,0,0,0.3999999999999999,19,2,-1,-1
2862,0,1,1,0,0,1168,481,0,0,0,7.75,-13,6,4,-1
2863,1,1,0,1,0,1491,533,1,0,0,0.7000000000000002,25,9,-5,3
2864,0,0,0,1,0,-2354,-1337,1,0,0,-2.3111111111111113,-27,13,-4,-1
2865,1,1,1,0,0,317,944,0,0,0,-0.3035714285714284,47,-12,1,2
2866,0,1,0,0,0,-577,-679,1,1,0,1.0476190476190477,-14,-27,49,1
2867,0,0,0,1,0,-1809,-1431,1,0,0,-3.357142857142857,-23,12,-24,1
2868,1,1,0,1,0,1928,257,1,0,0,3.75,-32,4,5,-2
2869,1,1,1,0,0,5344,3793,0,0,0,16.0,14,5,74,1
2870,0,0,0,0,0,-4099,-4129,0,0,0,-3.2181818181818187,-32,-24,-2,1
2871,0,1,0,0,0,-1407,-1305,1,0,0,-2.625,14,-4,-6,-4
2872,1,1,1,0,0,2367,-249,0,0,0,2.625,-23,20,-2,-3
2873,1,1,1,0,0,2278,2188,0,0,0,0.9444444444444446,32,20,-28,-2
2874,0,0,0,0,0,-2181,-1293,1,0,0,-6.166666666666667,-24,9,-1,0
2875,0,0,0,0,0,-2018,-2401,1,0,0,-2.5606060606060606,0,-7,-60,0
2876,0,0,0,0,0,846,-28,0,0,0,1.611111111111111,-52,10,-22,12
2877,0,0,0,0,0,-1620,-1431,0,1,0,-4.0,5,-11,-1,0
2878,1,1,1,0,1,7413,4895,0,0,0,7.15,111,-3,-2,2
2879,0,0,1,0,0,-2707,-1826,0,0,0,-6.4,2,6,-2,4
2880,0,1,0,0,0,-1703,-2550,0,0,0,-3.8095238095238098,4,-18,-5,0
2881,0,0,0,0,0,-5167,-3200,0,0,0,-7.333333333333333,-59,8,4,-1
2882,0,0,0,0,0,1060,1554,1,0,0,0.6499999999999999,-4,19,-52,-1
2883,1,0,0,0,0,1378,1678,1,1,0,0.6805555555555556,-1,-6,3,3
2884,1,1,0,0,0,-1235,-956,1,0,0,-2.6666666666666665,-6,2,24,-16
2885,1,1,0,0,0,2263,1451,0,0,0,9.6,7,0,-1,2
2886,1,0,1,0,0,-1494,-368,0,0,0,-2.5,-30,1,-1,2
2887,0,0,0,1,0,-1761,-1206,1,0,0,-4.666666666666667,-21,-5,-1,-1
2888,0,1,0,1,0,10,223,0,0,0,-0.017857142857142794,-34,-7,1,-4
2889,0,0,0,0,0,-4104,-3458,0,0,1,-1.4500000000000002,-85,-16,-5,0
2890,0,0,0,0,0,-1814,-946,1,0,0,-2.333333333333333,-35,24,-2,2
2891,0,1,0,0,0,-522,-577,1,0,0,-0.8333333333333333,2,-8,-28,0
2892,1,1,0,0,0,-827,-981,0,0,0,-2.55,-25,0,2,0
2893,1,1,1,1,0,1489,-192,0,0,0,1.6,-61,30,7,1
2894,1,1,1,0,0,1937,766,0,0,0,1.3333333333333333,1,12,1,2
2895,1,1,0,0,0,2028,1844,1,0,0,4.0,-21,9,-4,3
2896,0,0,0,0,0,647,-710,1,0,0,-3.25,20,2,10,-3
2897,0,1,1,0,0,-3686,-2333,0,1,1,-1.1904761904761907,-34,-6,0,-1
2898,1,1,0,0,0,2555,2123,0,0,0,2.0285714285714285,85,-1,-27,1
2899,0,0,1,0,0,-2863,-875,0,0,0,-2.25,7,4,2,-1
2900,0,1,1,1,0,-544,154,0,0,0,-2.0,14,-6,3,-3
2901,1,0,0,1,0,-347,966,0,0,0,0.5892857142857144,-8,10,72,2
2902,0,0,1,0,0,-17,-1171,0,0,0,0.8000000000000003,-31,-9,2,-1
2903,1,1,0,1,0,3723,3777,1,0,0,5.25,37,7,4,1
2904,0,1,0,0,0,-2781,-1104,0,1,1,-2.7738095238095237,-12,15,-28,1
2905,0,0,0,0,0,-1972,-1177,0,0,0,-3.25,-13,-26,0,0
2906,0,1,0,0,0,510,-601,1,0,0,0.6666666666666665,-4,-3,-9,1
2907,1,0,0,1,0,993,1759,1,0,0,-0.9047619047619049,50,4,-6,4
2908,0,1,1,1,0,-1332,-1998,0,0,0,-1.75,-1,4,22,-2
2909,1,0,1,0,0,1532,1453,0,0,0,13.5,0,-1,-15,-1
2910,0,1,0,0,0,-2491,-2521,1,1,0,-3.791666666666667,-35,18,-18,-1
2911,0,0,1,0,0,-1012,-316,0,0,0,-1.0,-33,-10,0,3
2912,1,1,1,0,0,2739,1170,0,1,0,4.681818181818182,-36,-1,4,0
2913,1,1,0,0,0,1482,1055,1,0,0,0.2857142857142856,51,-3,-2,0
2914,0,0,1,0,0,659,405,0,1,0,3.466666666666667,14,-5,-2,3
2915,1,1,1,0,0,4845,2789,0,0,0,5.583333333333333,24,14,11,-2
2916,0,1,0,0,0,-1346,-2280,1,0,0,-2.333333333333333,3,-5,-1,3
2917,1,1,0,0,0,2245,304,1,0,0,2.6666666666666665,18,-12,1,0
2918,1,1,1,0,0,4135,1375,0,0,0,23.666666666666668,36,-8,-15,3
2919,0,0,0,0,0,-4596,-2815,1,0,0,-20.8,-76,13,19,1
2920,1,0,0,0,0,-2608,-1326,0,0,0,-5.666666666666667,29,3,-8,3
2921,0,0,1,0,0,-540,1330,0,0,0,-1.1666666666666665,21,8,-3,5
2922,0,0,0,0,0,-4785,-3229,1,1,0,-19.0,-10,-12,-2,-1
2923,0,0,0,0,0,-3567,-1828,1,1,1,-2.9000000000000004,2,4,-2,1
2924,0,0,0,0,0,-2686,-2037,1,0,0,-7.733333333333334,3,1,-174,3
2925,0,1,0,0,0,-648,728,1,0,0,-0.6666666666666667,-8,7,-5,1
2926,1,0,0,1,0,-1167,259,0,0,0,0.5714285714285714,-42,10,0,0
2927,0,0,0,0,0,-1081,-631,1,0,0,-4.5,29,-20,-10,2
2928,1,0,1,1,0,-2658,-3328,0,0,0,-4.666666666666667,-32,3,-29,-1
2929,0,0,1,0,0,-3441,-1732,0,1,0,-4.476190476190476,-41,12,-4,1
2930,1,0,0,0,0,-268,407,0,0,0,-0.3999999999999999,-17,12,24,0
2931,1,1,0,1,0,1367,1620,1,0,0,2.6,20,11,76,0
2932,1,0,0,0,0,787,1089,1,0,0,0.33333333333333326,-1,4,-1,3
2933,0,1,1,0,0,1365,1563,0,0,0,1.5416666666666665,2,-5,-1,3
2934,0,0,0,0,0,-3389,-1855,1,1,0,-15.857142857142858,-9,-20,-22,-3
2935,0,0,0,0,0,-1515,-4,1,1,0,-4.222222222222222,10,5,13,-2
2936,1,1,1,0,0,-2496,-2174,0,1,0,-1.8214285714285714,-23,-9,7,-1
2937,0,0,0,0,0,-764,-1142,1,0,0,-0.6000000000000001,-34,2,21,5
2938,0,1,0,0,0,-2929,-154,1,0,1,-1.625,1,4,12,-11
2939,1,1,0,1,0,406,782,1,0,0,-1.0,35,-4,-2,1
2940,1,0,1,0,0,-315,-7,0,0,0,-1.5555555555555558,4,8,-5,-1
2941,1,0,0,1,1,-885,-2172,1,0,0,-5.681818181818182,16,4,-21,2
2942,0,0,0,0,0,124,-46,1,1,0,1.2,-13,-4,-7,-1
2943,1,1,1,0,0,3692,4028,0,0,0,5.5,-9,14,2,1
2944,0,0,0,0,0,-964,-271,1,1,0,-2.3333333333333335,4,1,-4,1
2945,0,0,1,0,0,-4591,-1620,0,0,1,-3.791666666666667,-38,10,-2,1
2946,0,0,0,0,0,-2574,-404,0,0,1,-9.5,19,-2,3,-2
2947,0,0,0,1,0,-1271,101,0,0,0,-2.321428571428571,-41,26,2,-5
2948,0,1,0,0,0,995,-458,0,0,0,1.25,-1,4,2,1
2949,1,0,0,0,0,-1607,-1043,1,0,0,-16.857142857142858,59,6,0,-1
2950,0,1,0,0,0,845,-234,1,0,0,1.75,10,-14,2,3
2951,0,0,1,0,0,-388,-619,0,0,0,-0.5357142857142856,-33,5,-2,1
2952,0,1,0,0,0,180,-192,1,0,0,1.55,-14,-33,0,0
2953,0,1,0,0,0,-2797,-2649,1,0,0,-3.85,20,-22,2,-2
2954,0,1,0,0,0,1212,1107,1,0,0,0.3666666666666669,41,-1,2,0
2955,0,1,0,0,0,-683,-676,0,0,0,-0.03333333333333366,-32,-8,4,0
2956,1,1,1,0,0,2452,1600,0,0,0,4.333333333333333,28,12,-23,-1
2957,1,1,0,1,0,2927,3135,0,0,0,5.833333333333333,35,8,1,-1
2958,0,0,0,0,0,1650,1230,1,1,0,5.166666666666667,-8,-12,-24,1
2959,0,1,0,0,0,1388,441,1,0,0,1.7222222222222223,3,10,-21,-1
2960,1,1,1,0,0,5465,3492,0,0,0,10.6,49,28,-13,2
2961,1,0,0,0,0,207,-1880,0,0,0,2.0,-39,-9,29,-1
2962,1,1,1,0,0,1790,1220,0,0,0,3.3,4,32,-3,0
2963,1,0,0,1,0,274,1018,1,0,0,-1.26984126984127,16,12,-7,3
2964,1,1,0,0,0,3311,3166,1,0,0,3.35,61,-8,-1,1
2965,0,0,0,0,0,-1537,93,1,1,0,-0.9166666666666667,-14,-8,-4,-4
2966,1,0,0,0,0,1128,1720,1,0,0,-0.7777777777777779,15,3,58,-2
2967,0,1,1,0,0,629,-887,0,0,0,2.0,-10,-9,-17,-3
2968,1,1,1,1,0,4228,2880,0,0,0,12.0,51,3,-2,1
2969,0,1,0,0,0,-956,16,0,1,0,-2.5,-10,13,-2,-3
2970,0,0,1,1,0,336,936,0,0,0,1.133333333333333,8,2,-2,3
2971,0,1,1,0,0,-105,-1401,0,1,0,-0.17857142857142838,9,-2,-2,-3
2972,1,1,1,0,0,3222,1012,0,0,0,6.375,3,4,-23,2
2973,0,0,0,0,0,-3891,-2276,1,0,0,-6.933333333333333,-12,-22,-15,-1
2974,0,1,0,1,1,1167,-1436,1,0,0,-1.25,49,-20,16,0
2975,1,0,0,0,0,-212,1212,1,1,0,1.3250000000000002,-24,-18,1,-2
2976,0,1,0,1,0,1692,1998,1,0,0,1.277777777777778,11,9,32,1
2977,1,0,1,1,0,1976,1778,0,0,0,16.5,22,4,27,-2
2978,1,1,1,1,0,2871,1581,0,0,0,2.607142857142857,36,-3,-1,3
2979,0,0,0,0,0,4375,3249,0,0,0,4.2,44,0,1,1
2980,0,1,0,0,0,1066,528,0,0,0,0.8500000000000001,8,8,1,1
2981,0,0,0,0,0,-3656,-2866,0,0,0,-2.3333333333333335,-11,-42,-5,4
2982,0,1,0,0,0,-3315,-2013,1,1,1,-1.3333333333333335,-42,-32,-4,-1
2983,0,0,1,1,0,-4847,-2983,0,0,1,-5.0227272727272725,-8,-4,-19,0
2984,0,0,0,0,0,897,366,1,0,0,2.75,20,-15,9,-3
2985,0,1,0,0,0,-2234,-1264,1,1,0,-2.4,-56,8,0,0
2986,0,1,0,1,0,-2267,-2546,1,0,0,-5.071428571428571,-20,-19,2,-1
2987,0,0,0,1,0,-2191,-1391,1,0,0,-2.3809523809523805,-26,-13,1,-1
2988,1,0,1,0,0,2865,2606,0,0,0,10.875,-10,1,-4,1
2989,1,1,0,1,0,-986,-1508,1,0,0,-2.25,-10,-8,1,12
2990,1,1,1,0,0,3524,2086,0,0,0,6.333333333333333,57,2,2,1
2991,0,0,0,0,0,-1565,-1752,1,1,0,-2.3896103896103895,53,-41,-4,-1
2992,0,1,1,0,0,-396,-1091,0,0,0,-1.15,25,-7,-21,-1
2993,1,1,1,1,0,793,475,0,0,0,1.5,7,-12,1,1
2994,0,0,0,0,0,-6200,-3576,1,0,1,-18.818181818181817,-53,8,-1,0
2995,1,0,1,1,0,1118,871,0,0,0,-0.25,32,17,-1,1
2996,0,1,1,0,0,2037,-281,0,0,0,4.142857142857143,24,-14,23,-4
2997,0,0,0,0,0,-3576,-3516,0,1,0,-10.363636363636363,2,-5,-72,-1
2998,1,1,1,0,0,4780,2748,0,0,0,11.6,39,-3,-1,2
2999,1,0,0,0,0,922,146,1,1,0,1.5,8,-30,48,1
3000,1,1,0,0,0,2896,1979,0,0,0,4.380952380952381,34,6,3,1
3001,0,1,0,0,0,-1176,-1456,1,0,0,-3.125,27,-1,-45,1
3002,1,1,1,0,0,1982,990,0,0,0,4.666666666666667,18,-8,2,1
3003,0,0,0,0,0,-4024,-2373,1,0,0,-5.628571428571429,7,9,-7,-1
3004,0,1,0,1,0,-727,322,1,0,0,-1.5476190476190477,4,18,-4,2
3005,0,0,0,0,0,-1857,-699,1,1,0,-3.0,-48,17,-3,0
3006,0,0,0,1,0,-3505,-778,1,0,1,-5.666666666666666,-61,21,-3,0
3007,1,1,0,0,0,-382,-247,0,0,0,1.3333333333333333,-18,-11,0,-4
3008,0,1,0,0,0,1491,1101,1,1,0,2.0,-4,-6,0,-1
3009,1,1,1,0,0,98,976,0,0,0,-2.466666666666667,-3,6,-1,4
3010,1,1,1,0,0,2322,1048,0,0,0,3.125,1,5,44,2
3011,1,1,1,0,0,1849,669,0,1,0,8.11111111111111,-4,-10,61,1
3012,0,1,0,0,0,-189,-211,0,1,0,2.333333333333333,-47,8,35,2
3013,1,1,0,0,0,3373,2234,0,0,0,6.928571428571429,21,11,3,2
3014,0,0,1,0,0,1265,1248,0,1,0,2.166666666666667,41,-8,-4,0
3015,1,1,1,1,0,1071,644,0,0,0,-0.25,23,23,-4,5
3016,1,1,0,0,0,1618,934,1,0,0,2.7142857142857144,24,-14,1,-2
3017,0,1,1,1,0,942,1300,0,0,0,0.6607142857142856,-13,15,-1,-1
3018,1,0,1,0,0,-1668,-866,0,0,0,-2.725,27,-4,-1,-1
3019,0,0,0,0,0,-2468,-1853,1,0,0,-2.4242424242424243,-15,-28,-9,-2
3020,1,1,0,0,0,-3469,-1687,1,1,0,-4.619047619047619,-65,-13,1,-1
3021,1,0,1,1,0,-532,298,0,0,0,0.44444444444444464,-14,-2,-3,-1
3022,1,1,1,0,0,3669,3030,0,0,0,5.3076923076923075,8,18,-5,2
3023,0,1,0,1,0,1522,1737,1,0,0,2.0,-3,7,0,-2
3024,0,1,0,0,0,-947,-1040,1,1,0,-1.5333333333333334,-26,3,-8,2
3025,0,0,0,0,0,-7070,-4989,0,0,0,-28.857142857142858,-16,-19,-40,2
3026,0,0,1,0,0,-4094,-3320,0,0,0,-7.625,-51,-9,-1,-1
3027,1,1,1,0,0,4139,3424,0,0,0,4.65,33,2,-4,2
3028,0,0,0,0,0,-4962,-2384,0,0,0,-7.696969696969697,-3,-14,2,0
3029,0,0,0,1,0,-3620,-282,0,0,1,-2.675324675324675,-11,16,3,1
3030,1,1,1,0,0,2369,1517,0,0,0,3.0,11,-11,2,2
3031,1,0,0,0,0,2338,1009,0,1,0,5.666666666666666,25,-12,-2,2
3032,0,1,0,1,0,-1029,754,1,0,0,-2.1714285714285717,-24,18,-35,1
3033,0,1,0,1,0,580,-1033,1,0,0,2.0,-11,-12,-4,1
3034,0,0,0,1,0,-2539,-943,1,0,0,-3.75,-1,0,-2,-3
3035,0,1,1,1,0,1220,589,0,0,0,9.636363636363637,-5,-16,-3,0
3036,1,1,1,0,0,3154,1720,0,1,0,2.9444444444444446,12,23,4,1
3037,1,0,0,1,0,-2907,-1376,1,0,0,-1.8666666666666665,-68,20,-1,2
3038,1,1,1,0,0,-647,543,0,0,0,-1.9166666666666665,6,20,3,-2
3039,0,1,0,0,0,1116,1050,0,0,0,3.666666666666667,-6,11,19,1
3040,0,0,0,0,0,-6076,-3107,0,1,1,-11.136363636363637,-13,-11,3,-1
3041,1,0,1,0,0,12,161,0,0,0,1.8,-23,-20,6,0
3042,1,0,1,0,0,-2755,-869,0,0,0,-3.2222222222222223,-24,-1,-6,2
3043,1,0,1,0,0,-3331,-3464,0,1,0,-3.0,-30,-19,-3,-1
3044,0,0,0,0,0,-7314,-6034,1,0,0,-23.727272727272727,-81,-20,-1,-4
3045,1,1,1,0,0,976,2257,0,0,0,0.34285714285714297,-17,25,31,1
